epoch,train_loss,train_acc,train_precision,train_recall,train_f1,val_loss,val_acc,val_precision,val_recall,val_f1,train_time_sec,val_time_sec,params,macs,flops
1,1.360875005722046,0.4425,0.39614487255546066,0.4425,0.3997859618820044,1.0799326811517989,0.585,0.505389826908782,0.5850000000000001,0.48690038621084525,15.024368286132812,1.542837381362915,6841130,252979520.0,505959040.0
2,1.0249460649490356,0.6275,0.603377267742358,0.6275,0.5719232575366986,0.8345066479274205,0.705,0.7389687526519758,0.705,0.6602733250202183,14.960564136505127,1.5342748165130615,6841130,252979520.0,505959040.0
3,0.788547511100769,0.75625,0.765324616276023,0.7562499999999999,0.7371871362916139,0.670063819204058,0.765,0.8060949113779303,0.7649999999999999,0.7431395220844936,14.948978185653687,1.5470023155212402,6841130,252979520.0,505959040.0
4,0.6296344685554505,0.8175,0.8274453814961265,0.8175000000000001,0.8086739342001705,0.5361627851213727,0.85,0.8517517059863522,0.85,0.8489622302343778,14.935184955596924,1.5549697875976562,6841130,252979520.0,505959040.0
5,0.48922216176986694,0.89875,0.9028163898935999,0.89875,0.8973090478381739,0.39492214577538626,0.88,0.9039703534906283,0.8799999999999999,0.8774158007059961,14.910888671875,1.5277650356292725,6841130,252979520.0,505959040.0
6,0.40405535101890566,0.90375,0.9099606460311138,0.9037500000000002,0.903194993862072,0.29744824554239,0.91,0.9248686957331099,0.9099999999999999,0.9093249961126114,14.931854724884033,1.5695793628692627,6841130,252979520.0,505959040.0
7,0.3042769193649292,0.935,0.9408365195911959,0.9349999999999999,0.9346038727197776,0.23011391184159688,0.925,0.9387667887667888,0.925,0.9246740924421338,14.968928098678589,1.556382417678833,6841130,252979520.0,505959040.0
8,0.25352785289287566,0.93875,0.9435432765330193,0.93875,0.9381650254060532,0.1896371692419052,0.93,0.9443223443223443,0.93,0.9303495486883835,14.921507120132446,1.5588328838348389,6841130,252979520.0,505959040.0
9,0.20965802580118179,0.955,0.9583551452823323,0.9550000000000001,0.9547558251807834,0.10930335734571729,1.0,1.0,1.0,1.0,14.908988237380981,1.5259008407592773,6841130,252979520.0,505959040.0
10,0.15092633098363875,0.97625,0.9774465253887621,0.97625,0.9762111548225608,0.07991210105163711,0.995,0.9951219512195122,0.9949999999999999,0.9949992186279106,14.921786308288574,1.5725126266479492,6841130,252979520.0,505959040.0
11,0.10097255319356918,0.99125,0.9913796175346026,0.99125,0.9912491820064592,0.05018485018185207,1.0,1.0,1.0,1.0,14.877883195877075,1.5564701557159424,6841130,252979520.0,505959040.0
12,0.07510094791650772,0.99625,0.9962886281726862,0.9962500000000001,0.9962419665361585,0.04305002838373184,1.0,1.0,1.0,1.0,14.9079008102417,1.5087709426879883,6841130,252979520.0,505959040.0
13,0.0659519150853157,0.995,0.9950150414127208,0.9949999999999999,0.994992040704715,0.05179262613611562,0.995,0.9951219512195122,0.9949999999999999,0.9949992186279106,14.848291397094727,1.5364420413970947,6841130,252979520.0,505959040.0
14,0.059300663620233535,0.99625,0.9963190184049079,0.9962500000000001,0.9962575939778121,0.03292134217917919,1.0,1.0,1.0,1.0,14.908384799957275,1.5403034687042236,6841130,252979520.0,505959040.0
15,0.05835706070065498,0.995,0.9950150414127208,0.9949999999999999,0.994992040704715,0.040966688256178586,0.995,0.9951219512195122,0.9949999999999999,0.9949992186279106,14.856375455856323,1.583967685699463,6841130,252979520.0,505959040.0
16,0.041056274473667144,0.9975,0.9975155279503106,0.9974999999999999,0.9974960324457769,0.02926657029560634,0.995,0.9951219512195122,0.9949999999999999,0.9949992186279106,14.880470275878906,1.515833854675293,6841130,252979520.0,505959040.0
17,0.041682074591517446,0.99875,0.9987577639751553,0.99875,0.9987499877928496,0.026655293202825954,0.995,0.9951219512195122,0.9949999999999999,0.9949992186279106,14.866867303848267,1.54056715965271,6841130,252979520.0,505959040.0
18,0.029136252701282502,1.0,1.0,1.0,1.0,0.019542100174086436,1.0,1.0,1.0,1.0,14.895596027374268,1.566871166229248,6841130,252979520.0,505959040.0
19,0.027131185755133628,1.0,1.0,1.0,1.0,0.03344385592000825,0.995,0.9951219512195122,0.9949999999999999,0.9949992186279106,14.844027280807495,1.5793566703796387,6841130,252979520.0,505959040.0
20,0.030399578586220742,0.99875,0.9987577639751553,0.99875,0.9987499877928496,0.04436570139867919,0.995,0.9951219512195122,0.9949999999999999,0.9949992186279106,14.878095388412476,1.5285608768463135,6841130,252979520.0,505959040.0
