epoch,train_loss,train_acc,train_precision,train_recall,train_f1,val_loss,val_acc,val_precision,val_recall,val_f1,train_time_sec,val_time_sec,params,macs,flops
1,1.2547157049179076,0.46875,0.44885190918472656,0.46875,0.4360450976304635,1.1337322394053142,0.5375,0.45313753007217317,0.5375,0.441609977324263,2.131106376647949,0.24604058265686035,2330088,89763840.0,179527680.0
2,1.1059348225593566,0.56875,0.44661507496528924,0.56875,0.48690217828148863,1.0822421709696453,0.5375,0.6434976955966462,0.5375000000000001,0.4726982331774867,2.1646265983581543,0.24568581581115723,2330088,89763840.0,179527680.0
3,1.0336638748645783,0.578125,0.43878414992097536,0.578125,0.4957222410703289,1.032458980878194,0.55,0.6535303776683087,0.55,0.48249543719926996,2.129406452178955,0.24866962432861328,2330088,89763840.0,179527680.0
4,0.9657245993614196,0.61875,0.6244886270659467,0.61875,0.5670611964781718,0.9716279109319051,0.625,0.6443070818070818,0.625,0.609579079639781,2.166532278060913,0.2480335235595703,2330088,89763840.0,179527680.0
5,0.9036109745502472,0.64375,0.6429556032939491,0.64375,0.6129878254735451,0.8984161218007406,0.65,0.6574876782256645,0.6499999999999999,0.6400935126131031,2.1699721813201904,0.24294090270996094,2330088,89763840.0,179527680.0
6,0.8283095180988311,0.6875,0.6955251203282197,0.6875,0.6656890764929448,0.8398772478103638,0.65,0.6547239475500345,0.6499999999999999,0.6444704442364461,2.149554491043091,0.23870253562927246,2330088,89763840.0,179527680.0
7,0.746751070022583,0.75,0.7483015686439136,0.7499999999999999,0.7489603088809578,0.7663864692052206,0.725,0.7337280701754385,0.725,0.7146416083916085,2.0987191200256348,0.2380383014678955,2330088,89763840.0,179527680.0
8,0.6776066303253174,0.775,0.7892601225934559,0.7749999999999999,0.7718403368148328,0.70524134238561,0.75,0.7713492063492065,0.75,0.7284281105061505,2.1119744777679443,0.24850821495056152,2330088,89763840.0,179527680.0
9,0.6268185526132584,0.8,0.7964734588334748,0.8,0.7954684968712522,0.6401528914769491,0.8,0.8004552991765268,0.8,0.7885821942801661,2.11470103263855,0.24707865715026855,2330088,89763840.0,179527680.0
10,0.5493005245923996,0.84375,0.8415710047478377,0.84375,0.8388413310827104,0.6300842960675558,0.8,0.80242673992674,0.8,0.7878012865225141,2.1348416805267334,0.24737811088562012,2330088,89763840.0,179527680.0
11,0.505705589056015,0.84375,0.8467239899296759,0.84375,0.8388084515026877,0.637989362080892,0.775,0.7708333333333334,0.775,0.7651515151515151,2.1225504875183105,0.24606108665466309,2330088,89763840.0,179527680.0
12,0.4743435800075531,0.878125,0.8762653086182499,0.878125,0.8748036758563075,0.587613562742869,0.8125,0.8192431561996779,0.8125,0.8024669541245494,2.1413984298706055,0.24028301239013672,2330088,89763840.0,179527680.0
13,0.44698894321918486,0.875,0.8752922213288068,0.875,0.8711932669463692,0.5980213185151418,0.825,0.8361721611721611,0.825,0.8181119251903981,2.0920770168304443,0.2432713508605957,2330088,89763840.0,179527680.0
14,0.42407808899879457,0.890625,0.8903766254708191,0.890625,0.888390180075527,0.5180277129014333,0.8375,0.8439786059351276,0.8375,0.8301673586611307,2.095021963119507,0.24265503883361816,2330088,89763840.0,179527680.0
15,0.39893671572208406,0.878125,0.8804249255084855,0.878125,0.874986757701596,0.5063532690207163,0.825,0.8204481792717087,0.825,0.8174760125979639,2.1096279621124268,0.23738670349121094,2330088,89763840.0,179527680.0
16,0.38228813409805296,0.9,0.8987012987012988,0.9,0.8976938796512739,0.5234349171320597,0.8125,0.8114583333333334,0.8125,0.8014790764790765,2.117676019668579,0.2426927089691162,2330088,89763840.0,179527680.0
17,0.36441331207752226,0.90625,0.9077486563168095,0.90625,0.9044111202763314,0.5256846845149994,0.8,0.7961573299888517,0.8,0.7876478565811225,2.1165401935577393,0.24999642372131348,2330088,89763840.0,179527680.0
18,0.3590768724679947,0.9,0.8986404692451552,0.8999999999999999,0.8982827726062458,0.5482431550820669,0.8125,0.8078869047619048,0.8125,0.8045749536442732,2.1302924156188965,0.24769115447998047,2330088,89763840.0,179527680.0
19,0.322527252137661,0.921875,0.9268483922928783,0.921875,0.9198931220785385,0.5009681582450867,0.8125,0.8166666666666667,0.8125,0.8015873015873015,2.1301426887512207,0.24340033531188965,2330088,89763840.0,179527680.0
20,0.3004842966794968,0.915625,0.9147781161331179,0.915625,0.9137025632547342,0.5256078640619913,0.825,0.8274235568353215,0.825,0.8168765038330255,2.1045618057250977,0.2445223331451416,2330088,89763840.0,179527680.0
