epoch,train_loss,train_acc,train_precision,train_recall,train_f1,val_loss,val_acc,val_precision,val_recall,val_f1,train_time_sec,val_time_sec,params,macs,flops
1,1.3378110885620118,0.34375,0.3275086663017698,0.34375,0.3316600670118794,1.0719033479690552,0.575,0.49810606060606066,0.575,0.5014204545454546,2.997814178466797,0.30048179626464844,6840808,252979200.0,505958400.0
2,1.176824188232422,0.475,0.4506479795500032,0.47500000000000003,0.44524510519223004,1.0095122456550598,0.5,0.3795454545454546,0.5,0.4198412698412698,2.9593279361724854,0.28565049171447754,6840808,252979200.0,505958400.0
3,1.1293381690979003,0.55,0.5753837719298245,0.55,0.5158699059561128,0.9582001864910126,0.55,0.49829545454545454,0.55,0.47997198879551817,2.953361749649048,0.28354835510253906,6840808,252979200.0,505958400.0
4,1.074543797969818,0.58125,0.6954292161738971,0.58125,0.5386858768417988,0.9146379828453064,0.625,0.51875,0.625,0.548989898989899,2.961686134338379,0.29261016845703125,6840808,252979200.0,505958400.0
5,1.0407857537269591,0.59375,0.6365196078431372,0.59375,0.5325757575757576,0.8602922260761261,0.7,0.7693181818181819,0.7,0.6583549783549782,2.9898738861083984,0.3143274784088135,6840808,252979200.0,505958400.0
6,1.01676105260849,0.59375,0.6082884542705971,0.59375,0.5532579911976961,0.831058144569397,0.75,0.792395104895105,0.75,0.7335309617918313,2.956105947494507,0.30134081840515137,6840808,252979200.0,505958400.0
7,0.9372559785842896,0.63125,0.6575250836120402,0.6312500000000001,0.6052331354934066,0.815436452627182,0.75,0.7982142857142857,0.75,0.7349025974025974,2.9323840141296387,0.31119537353515625,6840808,252979200.0,505958400.0
8,0.920006537437439,0.64375,0.638899769334552,0.64375,0.6273593359194547,0.7642903923988342,0.775,0.7931318681318681,0.7749999999999999,0.775383631713555,2.941925287246704,0.3171508312225342,6840808,252979200.0,505958400.0
9,0.886990225315094,0.65625,0.647520291389393,0.65625,0.646359597350646,0.7334739565849304,0.775,0.7931318681318681,0.7749999999999999,0.775383631713555,2.952108383178711,0.2927126884460449,6840808,252979200.0,505958400.0
10,0.8581750392913818,0.6625,0.6566783797597752,0.6625,0.6530031518478979,0.6869570314884186,0.75,0.752056277056277,0.75,0.7443531958237841,2.949909210205078,0.29018354415893555,6840808,252979200.0,505958400.0
11,0.7943514823913574,0.6875,0.6875870506305288,0.6875,0.6730412277866215,0.6117626428604126,0.75,0.7484848484848485,0.75,0.7483709273182957,2.9470503330230713,0.29746294021606445,6840808,252979200.0,505958400.0
12,0.7600091934204102,0.7,0.7039770496094944,0.7,0.6925412086054656,0.5634047240018845,0.85,0.8725718725718725,0.8500000000000001,0.8501560807389317,2.923539161682129,0.2962355613708496,6840808,252979200.0,505958400.0
13,0.76898033618927,0.7,0.6968005952380952,0.7,0.6959204413472706,0.540518045425415,0.825,0.8541666666666666,0.825,0.8257309941520468,2.9508304595947266,0.2992110252380371,6840808,252979200.0,505958400.0
14,0.7108049154281616,0.75625,0.7550264895315111,0.7562500000000001,0.7502118074720815,0.5012990236282349,0.8,0.8074592074592074,0.7999999999999999,0.7891174948240165,2.9390687942504883,0.2882964611053467,6840808,252979200.0,505958400.0
15,0.6654669404029846,0.7875,0.8023886827458258,0.7875,0.7766799615823132,0.4402318447828293,0.85,0.8730769230769231,0.8500000000000001,0.85153452685422,2.931703567504883,0.28534364700317383,6840808,252979200.0,505958400.0
16,0.6241783022880554,0.80625,0.8050815463606161,0.8062499999999999,0.8034862470261936,0.4102412462234497,0.9,0.9110576923076923,0.9,0.8986778540554284,2.9444148540496826,0.29253101348876953,6840808,252979200.0,505958400.0
17,0.6203847050666809,0.7875,0.7822873647341733,0.7874999999999999,0.7806202418271383,0.3778484910726547,0.9,0.9022727272727273,0.9,0.899937343358396,2.960261583328247,0.30278444290161133,6840808,252979200.0,505958400.0
18,0.5627821803092956,0.825,0.8236989459815547,0.8250000000000001,0.8190060908084164,0.383590504527092,0.85,0.8730769230769231,0.8500000000000001,0.85153452685422,2.9610815048217773,0.3002495765686035,6840808,252979200.0,505958400.0
19,0.5323776483535767,0.8375,0.8361135881615733,0.8374999999999999,0.8339248315693839,0.3804129660129547,0.9,0.9166666666666667,0.9,0.8920454545454546,3.0355284214019775,0.30063343048095703,6840808,252979200.0,505958400.0
20,0.5469310581684113,0.8375,0.8376009249080778,0.8375,0.831940905475134,0.32550498843193054,0.925,0.9295454545454546,0.9249999999999999,0.9261278195488721,2.9349207878112793,0.29361629486083984,6840808,252979200.0,505958400.0
