epoch,train_loss,train_acc,train_precision,train_recall,train_f1,val_loss,val_acc,val_precision,val_recall,val_f1,train_time_sec,val_time_sec,params,macs,flops
1,1.4773656463623046,0.35625,0.33015019384636235,0.35625,0.3344859008756658,1.3951132808412825,0.42,0.4289050987326849,0.41999999999999993,0.36652617568766643,15.049595832824707,1.5294549465179443,6841130,252979520.0,505959040.0
2,1.378024377822876,0.43375,0.44160524729067163,0.43375,0.4034514754105981,1.365984559059143,0.425,0.4323590108521615,0.425,0.3943446252418562,14.997907638549805,1.5272812843322754,6841130,252979520.0,505959040.0
3,1.3253856992721558,0.475,0.47044972609800784,0.475,0.4660734169260846,1.308994940349034,0.455,0.464281546545917,0.45499999999999996,0.4157729425140988,14.916875839233398,1.5222432613372803,6841130,252979520.0,505959040.0
4,1.237103202342987,0.5275,0.5282789500769669,0.5275,0.5238007114813696,1.1809221591268266,0.515,0.5139539749637927,0.515,0.4639999609116493,14.898568868637085,1.539330005645752,6841130,252979520.0,505959040.0
5,1.14556902885437,0.5475,0.5447163038922244,0.5475000000000001,0.5385105214139506,1.1391605819974626,0.605,0.593795382632134,0.605,0.5852560058782202,14.920686721801758,1.5563452243804932,6841130,252979520.0,505959040.0
6,1.0831582760810852,0.55625,0.5457530022741757,0.5562499999999999,0.5451390204579412,1.1281729596001762,0.575,0.5877962455444296,0.575,0.5455975022723182,14.932837963104248,1.5199229717254639,6841130,252979520.0,505959040.0
7,1.0429992628097535,0.575,0.5598436351237976,0.575,0.5610229905767266,1.025760633604867,0.595,0.6130905613890819,0.595,0.574863272927789,14.85157823562622,1.5110535621643066,6841130,252979520.0,505959040.0
8,0.9587995767593384,0.6375,0.6344876908714527,0.6375,0.6315225823286562,1.054196536540985,0.615,0.6268903013182674,0.615,0.5794766943527895,14.852446556091309,1.5007522106170654,6841130,252979520.0,505959040.0
9,0.9115377879142761,0.6525,0.6496843730364279,0.6525000000000001,0.6477239215094465,1.1438223464148385,0.575,0.5784189537884119,0.575,0.5310875268969762,14.850007772445679,1.5727474689483643,6841130,252979520.0,505959040.0
10,0.8822151446342468,0.665,0.6623118437920288,0.665,0.6579721830628543,0.9457247257232666,0.64,0.6761256287572077,0.6399999999999999,0.6171825707440878,14.900043487548828,1.5339241027832031,6841130,252979520.0,505959040.0
11,0.8173378705978394,0.69,0.6864185315178029,0.6900000000000001,0.6864504341534816,0.9038240483828953,0.67,0.6806423650541298,0.6699999999999999,0.6567507001195525,14.864543437957764,1.5701344013214111,6841130,252979520.0,505959040.0
12,0.7654338169097901,0.71625,0.7135117310893627,0.71625,0.7079743362654602,0.937781810760498,0.67,0.6614905946766412,0.67,0.6567936169751651,14.86447811126709,1.5132248401641846,6841130,252979520.0,505959040.0
13,0.7486923551559448,0.73125,0.7287763206782923,0.73125,0.7265898445094804,0.826816703592028,0.7,0.6964634343189774,0.7,0.6931406524509972,14.864856004714966,1.516770601272583,6841130,252979520.0,505959040.0
14,0.6971977472305297,0.75125,0.7508336663791955,0.75125,0.7493735894726041,0.7559668166296822,0.715,0.7227285043074516,0.715,0.7126157788378409,14.863886594772339,1.5448389053344727,6841130,252979520.0,505959040.0
15,0.6588394713401794,0.7575,0.7561847843215282,0.7575000000000001,0.7537524041829349,0.7883724910872323,0.735,0.7497252882252882,0.7350000000000001,0.7280549859497228,14.904119968414307,1.5586509704589844,6841130,252979520.0,505959040.0
16,0.5833333718776703,0.82125,0.8231283688421893,0.82125,0.8208100966326489,0.8254232321466718,0.715,0.7448952717762787,0.7150000000000001,0.7128139478481944,14.892691373825073,1.5067527294158936,6841130,252979520.0,505959040.0
17,0.5558152818679809,0.81625,0.8149826766500412,0.8162499999999999,0.8148492077360816,0.7357467455523354,0.72,0.7459293994487679,0.72,0.719485160449016,14.843850374221802,1.550502061843872,6841130,252979520.0,505959040.0
18,0.5233952283859253,0.82875,0.8296149797425176,0.82875,0.8277406050221895,0.6762255515371051,0.76,0.772021409298005,0.76,0.7561576354679803,14.868740797042847,1.5161590576171875,6841130,252979520.0,505959040.0
19,0.49793052196502685,0.8325,0.8332112227334376,0.8324999999999999,0.8322903070040903,0.6557604117052895,0.775,0.7863945578231292,0.775,0.7739811007085449,14.90465235710144,1.5595130920410156,6841130,252979520.0,505959040.0
20,0.4310456526279449,0.8575,0.8577733608490545,0.8575000000000002,0.8574308532816962,0.5372889680521828,0.795,0.8020958036711976,0.7950000000000002,0.795173583312697,14.86795973777771,1.5269732475280762,6841130,252979520.0,505959040.0
