epoch,train_loss,train_acc,train_precision,train_recall,train_f1,val_loss,val_acc,val_precision,val_recall,val_f1,train_time_sec,val_time_sec,params,macs,flops
1,1.422020069360733,0.385625,0.36967684636368037,0.385625,0.3698590619870247,1.3068033742904663,0.42625,0.48751386042207984,0.42625,0.39176919990277764,17.404563903808594,2.121802806854248,1503882,58835200.0,117670400.0
2,1.1930803978443145,0.518125,0.5139090175975706,0.5181250000000001,0.5018755449827851,1.0863419318199157,0.54875,0.5643052179723169,0.5487500000000001,0.5266207821650039,16.781659841537476,2.5553083419799805,1503882,58835200.0,117670400.0
3,1.0133359295129776,0.60875,0.6061639545294909,0.60875,0.5977165156931941,0.9906549191474915,0.60375,0.6157309507196528,0.60375,0.5809192433824294,16.67590618133545,2.3615329265594482,1503882,58835200.0,117670400.0
4,0.9062065905332566,0.646875,0.6413974932069336,0.646875,0.6383697708908578,0.9750899004936219,0.6075,0.6299698855613705,0.6075,0.5917072979803459,17.422237157821655,3.03377103805542,1503882,58835200.0,117670400.0
5,0.8068089121580124,0.69625,0.6927414509681327,0.69625,0.6895346230544606,0.7731773710250854,0.6875,0.702579394398355,0.6875,0.6622108863765799,17.853126287460327,2.50862717628479,1503882,58835200.0,117670400.0
6,0.7084480303525925,0.7371875,0.7359174523696398,0.7371875,0.7317567749215771,0.6667243218421937,0.7525,0.7640323786015322,0.7525000000000001,0.7531425893086114,17.510582447052002,2.193317413330078,1503882,58835200.0,117670400.0
7,0.6181499207019806,0.785,0.7843463623160487,0.785,0.7810705355284517,0.5188842749595642,0.81375,0.8194666598893605,0.81375,0.8143138267366302,16.851356506347656,2.037846565246582,1503882,58835200.0,117670400.0
8,0.511453448832035,0.8278125,0.8287424591511545,0.8278125,0.8250270825700541,0.42121360659599305,0.85375,0.8563424697952609,0.85375,0.8474892550318283,17.070712566375732,2.5939548015594482,1503882,58835200.0,117670400.0
9,0.42721172243356703,0.8603125,0.8610930207731473,0.8603124999999998,0.8585320776038972,0.3752940422296524,0.87625,0.88472237622821,0.87625,0.877570138667515,17.406854391098022,2.8509912490844727,1503882,58835200.0,117670400.0
10,0.350761736035347,0.8878125,0.8882698592107255,0.8878125000000001,0.8872358861171683,0.2917106556892395,0.91125,0.9147237567914788,0.9112500000000001,0.911205037987879,17.66803550720215,2.1392765045166016,1503882,58835200.0,117670400.0
11,0.29180807814002035,0.9096875,0.910029445678029,0.9096874999999999,0.9092297850074813,0.27315307945013045,0.92125,0.923086684000267,0.92125,0.9208511059901914,17.252100944519043,2.206134557723999,1503882,58835200.0,117670400.0
12,0.23566663481295108,0.925,0.9249535739483334,0.925,0.9247015660554242,0.2331814008951187,0.9275,0.9290912889509908,0.9275,0.9278306602338153,16.836460828781128,2.4351630210876465,1503882,58835200.0,117670400.0
13,0.2146740335226059,0.9303125,0.9301785639982617,0.9303125,0.929899251459638,0.21123761028051377,0.9425,0.9431619959657114,0.9424999999999999,0.94275245439293,17.25477647781372,2.2805259227752686,1503882,58835200.0,117670400.0
14,0.19425656832754612,0.9425,0.9424155570683274,0.9424999999999999,0.9423977937849122,0.21757761716842652,0.9325,0.934566390009428,0.9324999999999999,0.9330520004061549,17.34747052192688,3.2346339225769043,1503882,58835200.0,117670400.0
15,0.16202073723077773,0.951875,0.9519655890769559,0.951875,0.9517293240885675,0.21537493526935578,0.9325,0.9345076992301493,0.9324999999999999,0.9319723832377275,18.01838231086731,2.618638753890991,1503882,58835200.0,117670400.0
16,0.14922545444220303,0.96,0.9599288038901816,0.96,0.9599277689208684,0.18853479638695717,0.93,0.9318871697255666,0.9299999999999999,0.9298003739415719,16.812965393066406,2.1762192249298096,1503882,58835200.0,117670400.0
17,0.14188758071511984,0.9578125,0.9576509758734589,0.9578125,0.9576754575788013,0.16029514878988266,0.95125,0.9516114167149199,0.9512499999999999,0.9513642567826395,17.856776475906372,2.2842400074005127,1503882,58835200.0,117670400.0
18,0.11471277227625251,0.971875,0.9718006567646074,0.971875,0.9718253828796554,0.14507874220609665,0.96125,0.9614529781286028,0.96125,0.9613066250945064,16.67121982574463,2.349842071533203,1503882,58835200.0,117670400.0
19,0.11787487909197808,0.966875,0.9668370233236475,0.9668749999999999,0.9668541517388629,0.24770561665296553,0.91375,0.9348428662813646,0.91375,0.9105594738638304,17.343868017196655,2.4451346397399902,1503882,58835200.0,117670400.0
20,0.10317571004852652,0.96875,0.9687000826584343,0.96875,0.9687141679820941,0.13839492648839952,0.9625,0.962447330678262,0.9625,0.9623733058084023,17.00745463371277,2.9659368991851807,1503882,58835200.0,117670400.0
