epoch,train_loss,train_acc,train_precision,train_recall,train_f1,val_loss,val_acc,val_precision,val_recall,val_f1,train_time_sec,val_time_sec,params,macs,flops
1,0.7085626992583275,0.784125,0.7947723541738343,0.7841250000000001,0.7741192079630589,0.23679887467906588,0.9455,0.9526009190664657,0.9455,0.9454669563168746,73.18184161186218,8.800406694412231,2947722,111145216.0,222290432.0
2,0.1562889244556427,0.97175,0.973214996877424,0.9717499999999999,0.9717871523853109,0.05414317743409248,0.9925,0.9925738565788844,0.9925,0.9924805783294662,70.37826800346375,8.000440835952759,2947722,111145216.0,222290432.0
3,0.04587174886465072,0.996125,0.9961253872558246,0.9961249999999999,0.9961249991576459,0.021584560636371847,0.9985,0.998503721991546,0.9984999999999999,0.9984999953183374,70.3115963935852,8.060971021652222,2947722,111145216.0,222290432.0
4,0.021002345811575653,0.99925,0.9992505460458666,0.99925,0.9992501560791854,0.015673390308779383,0.9985,0.998503721991546,0.9984999999999999,0.9984999953183374,70.76410031318665,8.040252685546875,2947722,111145216.0,222290432.0
5,0.024374217338860034,0.99675,0.9967503040965158,0.9967499999999999,0.9967496461168907,0.014060941776112905,0.9975,0.9975049563271501,0.9975000000000002,0.9974993640556029,71.47853398323059,8.108722448348999,2947722,111145216.0,222290432.0
6,0.009429529940709471,0.9995,0.999500077978546,0.9994999999999999,0.9994999999633789,0.00597751552298192,0.999,0.9990049751243781,0.999,0.998999993749961,71.18570613861084,8.421382188796997,2947722,111145216.0,222290432.0
7,0.0053169440058991315,1.0,1.0,1.0,1.0,0.004826587384625796,0.999,0.9990049751243781,0.999,0.998999993749961,71.57263660430908,8.101433038711548,2947722,111145216.0,222290432.0
8,0.007677461693994701,0.9995,0.9994999999023436,0.9995,0.9994999609130822,0.009621380669404827,0.999,0.9990049751243781,0.999,0.998999993749961,71.73389077186584,8.253797054290771,2947722,111145216.0,222290432.0
9,0.005177695294842124,0.999625,0.9996250780762024,0.999625,0.9996249999877931,0.005458521154073495,0.9985,0.998503721991546,0.9984999999999999,0.9984999953183374,71.69748115539551,8.373604774475098,2947722,111145216.0,222290432.0
10,0.007265747256577015,0.999,0.9990002332522263,0.999,0.9989999215942076,0.005971251155382821,0.999,0.9990049751243781,0.999,0.998999993749961,71.78342056274414,8.216429233551025,2947722,111145216.0,222290432.0
11,0.003864681523758918,0.99975,0.9997500780762024,0.99975,0.9997499999877931,0.0014077637691996873,1.0,1.0,1.0,1.0,71.87381529808044,8.09653377532959,2947722,111145216.0,222290432.0
12,0.0018995746006257833,1.0,1.0,1.0,1.0,0.004293912839669261,0.9995,0.9995012468827931,0.9995,0.9994999992187488,71.10966396331787,8.286204099655151,2947722,111145216.0,222290432.0
13,0.002423801970668137,0.999875,0.9998750780762024,0.9998750000000001,0.999874999987793,0.003969595961583157,0.999,0.999002493765586,0.999,0.9989993710868932,71.60448813438416,8.0894033908844,2947722,111145216.0,222290432.0
14,0.007489350599236787,0.998625,0.9986251539031874,0.998625,0.9986246475210674,0.0055304687010079975,0.999,0.9990049751243781,0.999,0.998999993749961,71.50138783454895,8.045377492904663,2947722,111145216.0,222290432.0
15,0.0039201619308441875,1.0,1.0,1.0,1.0,0.001293206241883574,1.0,1.0,1.0,1.0,71.01762914657593,8.279191255569458,2947722,111145216.0,222290432.0
16,0.0028046101508662105,0.999875,0.9998750780762024,0.9998750000000001,0.999874999987793,0.03163597143499092,0.9955,0.99559902200489,0.9955,0.9955121298658082,71.50971364974976,8.162710428237915,2947722,111145216.0,222290432.0
17,0.003831030230037868,0.9995,0.9995003121098627,0.9995,0.9994999999023438,0.0009060859281037535,1.0,1.0,1.0,1.0,72.38395118713379,8.119194746017456,2947722,111145216.0,222290432.0
18,0.0008863364621065556,1.0,1.0,1.0,1.0,0.001185314082134042,1.0,1.0,1.0,1.0,71.76619815826416,8.321629047393799,2947722,111145216.0,222290432.0
19,0.0007257093484513462,1.0,1.0,1.0,1.0,0.0005316949312737774,1.0,1.0,1.0,1.0,71.01480841636658,8.069506883621216,2947722,111145216.0,222290432.0
20,0.015871266891947015,0.996,0.996005194045232,0.9960000000000001,0.9960013589494252,0.02206350637540694,0.9895,0.989740262196948,0.9894999999999999,0.9894359903428667,71.29529023170471,8.013989686965942,2947722,111145216.0,222290432.0
