epoch,train_loss,train_acc,train_precision,train_recall,train_f1,val_loss,val_acc,val_precision,val_recall,val_f1,train_time_sec,val_time_sec,params,macs,flops
1,1.434266574382782,0.3775,0.3616774159030939,0.37749999999999995,0.3578672866430562,1.359336596268874,0.4,0.6302155561785503,0.4,0.3361989879913003,10.661373853683472,1.212944746017456,2330410,89764160.0,179528320.0
2,1.2789856505393982,0.461875,0.4621594888687305,0.46187500000000004,0.4528374648433838,1.1420176671101496,0.5325,0.5268221895959694,0.5325,0.5151896913229694,10.637238502502441,1.2572126388549805,2330410,89764160.0,179528320.0
3,1.1222887670993804,0.541875,0.5302254166655727,0.5418749999999999,0.5253991398666479,1.0189274045137258,0.5925,0.5926906370437823,0.5925,0.5750269077508141,10.688341856002808,1.2832932472229004,2330410,89764160.0,179528320.0
4,1.0198424994945525,0.588125,0.5833655863898837,0.588125,0.5798233885760447,1.0795694773013775,0.55,0.5958072057614393,0.55,0.5276263154715064,10.587311506271362,1.2727851867675781,2330410,89764160.0,179528320.0
5,0.9342958176136017,0.6375,0.6319615673081452,0.6375,0.6309109670814269,0.8432396054267883,0.69,0.690086705924654,0.6900000000000001,0.6852738317351998,10.637897491455078,1.5164930820465088,2330410,89764160.0,179528320.0
6,0.8531178081035614,0.670625,0.6669906012305118,0.670625,0.6659433983208504,0.8118995473935053,0.7025,0.7531277602510279,0.7025,0.6978661185557737,11.662765502929688,1.6206269264221191,2330410,89764160.0,179528320.0
7,0.7779550886154175,0.71625,0.7142562376062761,0.7162499999999999,0.711825946037179,0.6888471864736997,0.775,0.7795129852254037,0.775,0.7729720682955166,11.696794748306274,1.814246654510498,2330410,89764160.0,179528320.0
8,0.7048259425163269,0.740625,0.7400782104024909,0.740625,0.7370150502858481,0.6502761749120859,0.7675,0.7757066193470452,0.7675000000000001,0.7668751156544434,11.775920867919922,1.2698554992675781,2330410,89764160.0,179528320.0
9,0.6201377356052399,0.779375,0.7804231417176646,0.779375,0.7775431458692285,0.607294160586137,0.7475,0.7868335440703863,0.7474999999999999,0.7453149451818455,10.978261232376099,1.4950604438781738,2330410,89764160.0,179528320.0
10,0.5441384601593018,0.82,0.8219733236884087,0.82,0.8192133245178436,0.5689024237486032,0.775,0.7955352290558383,0.775,0.7705690800427643,10.91111445426941,1.7117762565612793,2330410,89764160.0,179528320.0
11,0.5096642029285431,0.82875,0.8295589987336808,0.82875,0.8275064611743386,0.4967703360777635,0.83,0.8439578558696205,0.8299999999999998,0.8242720555369315,11.130454778671265,1.3870513439178467,2330410,89764160.0,179528320.0
12,0.42140446305274964,0.86,0.8621744193053849,0.86,0.8593950532654262,0.41562197185479677,0.87,0.8690686558700034,0.8699999999999999,0.868261716596157,10.646076202392578,1.2607800960540771,2330410,89764160.0,179528320.0
13,0.37317277073860167,0.883125,0.8835052103856971,0.883125,0.8819322360463442,0.425889077094885,0.8575,0.8685437563364179,0.8574999999999999,0.8593136751722759,10.9675612449646,1.3294968605041504,2330410,89764160.0,179528320.0
14,0.3293859466910362,0.900625,0.901134637816744,0.9006250000000001,0.9004210661535182,0.3313552416287936,0.89,0.8928373575044575,0.89,0.890711446455005,10.881160736083984,1.34873366355896,2330410,89764160.0,179528320.0
15,0.26908439338207246,0.928125,0.9279772544989935,0.928125,0.9277408643158431,0.3385727766614694,0.895,0.8951761268915934,0.8949999999999999,0.8944574491076025,10.702420473098755,1.3679168224334717,2330410,89764160.0,179528320.0
16,0.2449719175696373,0.925625,0.9261183093778833,0.9256249999999999,0.9255621111929473,0.2759923270115486,0.9175,0.9179682182348946,0.9175000000000001,0.9175466064284385,11.122947216033936,1.7458062171936035,2330410,89764160.0,179528320.0
17,0.21125134497880935,0.939375,0.9392463779438988,0.9393749999999998,0.9392465448508815,0.27418957306788516,0.9175,0.9180482508696631,0.9174999999999999,0.9172942454915866,12.007784366607666,1.6508381366729736,2330410,89764160.0,179528320.0
18,0.18327860206365584,0.955,0.9550886031121939,0.9549999999999998,0.9550172098030638,0.2569433141213197,0.91,0.9127858288882299,0.9100000000000001,0.9095331477303693,11.74277114868164,1.8018743991851807,2330410,89764160.0,179528320.0
19,0.1666763924062252,0.955625,0.955605343752221,0.9556249999999998,0.9555543029348655,0.24634111758608085,0.925,0.9295363607494442,0.925,0.9248434754513386,11.343318462371826,1.622488021850586,2330410,89764160.0,179528320.0
20,0.13956571750342847,0.965,0.9650684649739267,0.9650000000000001,0.9649728821469102,0.2493952618768582,0.93,0.9355288840395224,0.9299999999999999,0.9297680539784018,11.368900299072266,1.3540961742401123,2330410,89764160.0,179528320.0
